Date,Close/Last,Volume,Open,High,Low
05/15/2018,$76.93,3888062,$77.35,$77.66,$76.57
05/14/2018,$77.83,3972468,$78.07,$78.218,$77.355
05/11/2018,$77.91,4230740,$78.21,$78.40,$77.53
05/10/2018,$78.16,4599357,$78.80,$79.48,$77.54
05/09/2018,$77.64,3846744,$77.81,$77.95,$76.88
05/08/2018,$77.88,4321638,$79.31,$79.39,$77.63
05/07/2018,$79.50,2901710,$79.87,$80.13,$79.44
05/04/2018,$79.88,3853473,$79.77,$80.41,$79.58
05/03/2018,$79.76,3522337,$79.75,$80.09,$78.82
05/02/2018,$79.98,2586167,$79.84,$80.37,$79.57
05/01/2018,$79.83,2423075,$80.16,$80.30,$79.62
04/30/2018,$80.16,2650729,$80.64,$80.85,$80.0599
04/27/2018,$80.50,2600522,$79.60,$80.75,$79.50
04/26/2018,$79.84,2801167,$78.87,$79.92,$78.53
04/25/2018,$78.89,3281755,$78.16,$78.90,$77.82
04/24/2018,$78.22,4273016,$78.22,$78.74,$77.768
04/23/2018,$77.99,2155842,$77.88,$78.23,$77.57
04/20/2018,$77.68,2763819,$78.63,$78.72,$77.525
04/19/2018,$78.52,2415839,$78.16,$78.61,$77.85
04/18/2018,$78.28,2057048,$78.65,$79.42,$78.27
04/17/2018,$78.50,1727824,$78.01,$78.75,$77.79
04/16/2018,$77.96,2402912,$76.82,$78.08,$76.80
04/13/2018,$76.67,3881165,$76.27,$76.99,$76.26
04/12/2018,$76.14,2368932,$77.09,$77.3835,$75.96
04/11/2018,$77.08,2314082,$77.35,$77.78,$76.79
04/10/2018,$77.52,4190184,$78.47,$78.5606,$77.25
04/09/2018,$78.47,3850906,$78.14,$79.05,$78.04
04/06/2018,$78.16,3403732,$78.59,$78.90,$78.06
04/05/2018,$78.60,3918943,$77.69,$78.79,$76.76
04/04/2018,$77.71,3467621,$77.15,$77.91,$76.71
04/03/2018,$77.26,2971308,$77.00,$77.64,$76.68
04/02/2018,$77.10,3736873,$77.55,$78.05,$76.57
03/29/2018,$77.47,3962428,$77.09,$77.91,$77.04
03/28/2018,$77.42,4543064,$77.32,$77.76,$76.56
03/27/2018,$77.10,4338911,$75.99,$77.69,$75.77
03/26/2018,$75.92,2801525,$75.30,$76.07,$75.234
03/23/2018,$75.17,3033393,$76.52,$76.92,$75.03
03/22/2018,$76.19,3704793,$76.34,$77.53,$76.08
03/21/2018,$76.18,4051217,$76.43,$77.22,$75.84
03/20/2018,$76.43,3883984,$77.02,$77.37,$76.33
03/19/2018,$77.04,5500030,$77.80,$77.87,$76.7061
03/16/2018,$77.59,6666812,$76.90,$77.73,$76.7362
03/15/2018,$76.74,4612928,$76.87,$77.63,$76.29
03/14/2018,$77.00,3788810,$76.71,$77.33,$76.45
03/13/2018,$76.47,6327446,$76.90,$77.33,$76.1899
03/12/2018,$76.55,3581759,$76.12,$76.73,$76.055
03/09/2018,$76.13,3870007,$75.90,$76.15,$75.52
03/08/2018,$75.99,4660500,$75.53,$76.03,$75.24
03/07/2018,$75.25,9936313,$75.41,$75.70,$74.925
03/06/2018,$75.86,3504870,$77.23,$77.39,$75.63
03/05/2018,$77.49,3840629,$75.22,$77.67,$74.87
03/02/2018,$75.35,3631000,$75.46,$76.30,$74.5797
03/01/2018,$75.56,3209749,$75.35,$76.82,$75.16
02/28/2018,$75.34,3312988,$76.02,$76.56,$75.31
02/27/2018,$76.33,4068568,$77.88,$78.29,$76.33
02/26/2018,$77.92,5252285,$79.11,$79.63,$77.65
